      0: board.processor.cores.core.branchPred: index mask: 0x1ff
3990000: global: MinorTrace: activity=6 stages=1,1,1,E,1
4000000: board.processor.cores.core.execute.lsq.storeBuffer: StoreBuffer step numUnissuedAccesses: 0
4000000: board.processor.cores.core.execute: No interrupt controller
4000000: board.processor.cores.core.execute: [tid:0] thread_interrupted?=0 isInbetweenInsts?=1
4000000: board.processor.cores.core.execute: Attempting to issue [tid:0]
4000000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/92/95.95 pc: 0x101fa (fle_d) to FU: 0
4000000: board.processor.cores.core.execute: Can't issue as FU: 0 isn't capable
4000000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/92/95.95 pc: 0x101fa (fle_d) to FU: 1
4000000: board.processor.cores.core.execute: Can't issue as FU: 1 isn't capable
4000000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/92/95.95 pc: 0x101fa (fle_d) to FU: 2
4000000: board.processor.cores.core.execute: Can't issue as FU: 2 isn't capable
4000000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/92/95.95 pc: 0x101fa (fle_d) to FU: 3
4000000: board.processor.cores.core.execute: Can't issue as FU: 3 isn't capable
4000000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/92/95.95 pc: 0x101fa (fle_d) to FU: 4
4000000: board.processor.cores.core.execute: Can't issue as FU: 4 isn't capable
4000000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/92/95.95 pc: 0x101fa (fle_d) to FU: 5
4000000: board.processor.cores.core.execute: Can't issue as FU: 5 isn't capable
4000000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/92/95.95 pc: 0x101fa (fle_d) to FU: 6
4000000: board.processor.cores.core.execute: Can't issue as FU: 6 isn't capable
4000000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/92/95.95 pc: 0x101fa (fle_d) to FU: 7
4000000: board.processor.cores.core.execute: Issuing inst: 0/4.2/92/95.95 pc: 0x101fa (fle_d) into FU 7
4000000: board.processor.cores.core.execute.scoreboard0: Marking up inst: 0/4.2/92/95.95 pc: 0x101fa (fle_d) regIndex: 30 final numResults: 1 returnCycle: 405
4000000: board.processor.cores.core.execute: MinorInst: id=0/4.2/92/95.95 addr=0x101fa inst="fle_d t5, ft2, ft3" class=FloatCmp flags="IsInteger IsFloating" srcRegs=f2,f3 destRegs=r30 extMachInst=                                                                                                                                                50000100a2310f53
4000000: board.processor.cores.core.execute: Reached inst issue limit
4000000: board.processor.cores.core.execute: Stepping to next inst inputIndex: 1
4000000: board.processor.cores.core.execute.lsq: No matching memory response for inst: 0/4.2/88/91.91 pc: 0x101ea (fdiv_d)
4000000: board.processor.cores.core.fetch2: Scheduled Thread: -1
4000000: global: MinorTrace: state=FetchRunning icacheState=IcacheRunning in_tlb_mem=0/1 streamSeqNum=4 lines=-
4000000: global: MinorTrace: lines=
4000000: global: MinorTrace: lines=0/4.2/93
4000000: global: MinorTrace: lines=-,-
4000000: global: MinorTrace: prediction=-,-
4000000: global: MinorTrace: inputIndex=0 havePC=1 predictionSeqNum=2 insts=-
4000000: global: MinorTrace: lines=R,,
4000000: global: MinorTrace: insts=-,-
4000000: global: MinorTrace: insts=-
4000000: global: MinorTrace: insts=,,,
4000000: global: MinorTrace: insts=-,-
4000000: global: MinorTrace: state=MemoryRunning in_tlb_mem=0/0 stores_in_transfers=0 lastMemBarrier=0
4000000: global: MinorTrace: addr=,,,
4000000: global: MinorTrace: addr=,,,,,,,
4000000: global: MinorTrace: addr=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,- num_unissued_stores=0
4000000: global: MinorTrace: insts=(0/4.2/92/96.96),,,,,,,
4000000: global: MinorTrace: busy=(28,1/0/403/93),(29,1/0/404/94),(30,1/0/405/95),(58,1/0/411/91),(59,1/0/417/92)
4000000: global: MinorTrace: insts=(0/4.2/87/90.90,0/4.2/85/88.88) inputIndex=0 streamSeqNum=4 stalled=E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E drainState=NotDraining isInbetweenInsts=1
4000000: global: MinorTrace: insts=-
4000000: global: MinorTrace: insts=-,-,-,-
4000000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4000000: global: MinorTrace: insts=-,-,-
4000000: global: MinorTrace: insts=-,-,-,-
4000000: global: MinorTrace: insts=-,-,-,0/4.2/89/92.92,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4000000: global: MinorTrace: insts=-,-,-,-,0/4.2/88/91.91,-,-,-,-,-,-,-,-,-,-
4000000: global: MinorTrace: insts=0/4.2/92/95.95,0/4.2/91/94.94,0/4.2/90/93.93,-,-
4000000: global: MinorTrace: insts=-,-
4000000: global: MinorTrace: insts=-,-
4000000: global: MinorTrace: insts=-,-,-,-
4000000: global: MinorTrace: insts=-,-,-,-,-,-
4000000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4000000: global: MinorTrace: insts=-
4000000: global: MinorTrace: insts=-,-
4000000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-
4000000: global: MinorTrace: insts=-
4000000: global: MinorTrace: insts=0/4.2/88/91.91,0/4.2/89/92.92,0/4.2/90/93.93,0/4.2/91/94.94,0/4.2/92/95.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4000000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4000000: global: MinorTrace: branch=-,-
4000000: global: MinorTrace: activity=6 stages=1,1,1,E,1
4010000: board.processor.cores.core.execute.lsq.storeBuffer: StoreBuffer step numUnissuedAccesses: 0
4010000: board.processor.cores.core.execute: No interrupt controller
4010000: board.processor.cores.core.execute: [tid:0] thread_interrupted?=0 isInbetweenInsts?=1
4010000: board.processor.cores.core.execute: Attempting to issue [tid:0]
4010000: board.processor.cores.core.execute: Trying to issue inst: 0/4.2/92/96.96 pc: 0x101fe (c_addi) to FU: 0
4010000: board.processor.cores.core.execute: Issuing inst: 0/4.2/92/96.96 pc: 0x101fe (c_addi) into FU 0
4010000: board.processor.cores.core.execute.scoreboard0: Marking up inst: 0/4.2/92/96.96 pc: 0x101fe (c_addi) regIndex: 9 final numResults: 1 returnCycle: 402
4010000: board.processor.cores.core.execute: MinorInst: id=0/4.2/92/96.96 addr=0x101fe inst="c_addi s1, 1" class=IntAlu flags="IsInteger" srcRegs=r9 destRegs=r9 extMachInst=                                                                                                                                                5000010000000485
4010000: board.processor.cores.core.execute: Reached inst issue limit
4010000: board.processor.cores.core.execute: Stepping to next inst inputIndex: 1
4010000: board.processor.cores.core.execute.lsq: No matching memory response for inst: 0/4.2/88/91.91 pc: 0x101ea (fdiv_d)
4010000: board.processor.cores.core.fetch2: Scheduled Thread: -1
4010000: global: MinorTrace: state=FetchRunning icacheState=IcacheRunning in_tlb_mem=0/1 streamSeqNum=4 lines=-
4010000: global: MinorTrace: lines=
4010000: global: MinorTrace: lines=0/4.2/93
4010000: global: MinorTrace: lines=-,-
4010000: global: MinorTrace: prediction=-,-
4010000: global: MinorTrace: inputIndex=0 havePC=1 predictionSeqNum=2 insts=-
4010000: global: MinorTrace: lines=R,,
4010000: global: MinorTrace: insts=-,-
4010000: global: MinorTrace: insts=-
4010000: global: MinorTrace: insts=,,,
4010000: global: MinorTrace: insts=-,-
4010000: global: MinorTrace: state=MemoryRunning in_tlb_mem=0/0 stores_in_transfers=0 lastMemBarrier=0
4010000: global: MinorTrace: addr=,,,
4010000: global: MinorTrace: addr=,,,,,,,
4010000: global: MinorTrace: addr=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,- num_unissued_stores=0
4010000: global: MinorTrace: insts=,,,,,,,
4010000: global: MinorTrace: busy=(9,1/0/402/96),(28,1/0/403/93),(29,1/0/404/94),(30,1/0/405/95),(58,1/0/411/91),(59,1/0/417/92)
4010000: global: MinorTrace: insts=(0/4.2/87/90.90,0/4.2/85/88.88) inputIndex=0 streamSeqNum=4 stalled=1,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E drainState=NotDraining isInbetweenInsts=1
4010000: global: MinorTrace: insts=0/4.2/92/96.96
4010000: global: MinorTrace: insts=-,-,-,-
4010000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4010000: global: MinorTrace: insts=-,-,-
4010000: global: MinorTrace: insts=-,-,-,-
4010000: global: MinorTrace: insts=-,-,-,-,0/4.2/89/92.92,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4010000: global: MinorTrace: insts=-,-,-,-,-,0/4.2/88/91.91,-,-,-,-,-,-,-,-,-
4010000: global: MinorTrace: insts=-,0/4.2/92/95.95,0/4.2/91/94.94,0/4.2/90/93.93,-
4010000: global: MinorTrace: insts=-,-
4010000: global: MinorTrace: insts=-,-
4010000: global: MinorTrace: insts=-,-,-,-
4010000: global: MinorTrace: insts=-,-,-,-,-,-
4010000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4010000: global: MinorTrace: insts=-
4010000: global: MinorTrace: insts=-,-
4010000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-
4010000: global: MinorTrace: insts=-
4010000: global: MinorTrace: insts=0/4.2/88/91.91,0/4.2/89/92.92,0/4.2/90/93.93,0/4.2/91/94.94,0/4.2/92/95.95,0/4.2/92/96.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4010000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4010000: global: MinorTrace: branch=-,-
4010000: global: MinorTrace: activity=6 stages=1,1,1,E,1
4020000: board.processor.cores.core.execute.lsq.storeBuffer: StoreBuffer step numUnissuedAccesses: 0
4020000: board.processor.cores.core.execute: No interrupt controller
4020000: board.processor.cores.core.execute: [tid:0] thread_interrupted?=0 isInbetweenInsts?=1
4020000: board.processor.cores.core.execute.lsq: No matching memory response for inst: 0/4.2/88/91.91 pc: 0x101ea (fdiv_d)
4020000: board.processor.cores.core.fetch2: Scheduled Thread: -1
4020000: global: MinorTrace: state=FetchRunning icacheState=IcacheRunning in_tlb_mem=0/1 streamSeqNum=4 lines=-
4020000: global: MinorTrace: lines=
4020000: global: MinorTrace: lines=0/4.2/93
4020000: global: MinorTrace: lines=-,-
4020000: global: MinorTrace: prediction=-,-
4020000: global: MinorTrace: inputIndex=0 havePC=1 predictionSeqNum=2 insts=-
4020000: global: MinorTrace: lines=R,,
4020000: global: MinorTrace: insts=-,-
4020000: global: MinorTrace: insts=-
4020000: global: MinorTrace: insts=,,,
4020000: global: MinorTrace: insts=-,-
4020000: global: MinorTrace: state=MemoryRunning in_tlb_mem=0/0 stores_in_transfers=0 lastMemBarrier=0
4020000: global: MinorTrace: addr=,,,
4020000: global: MinorTrace: addr=,,,,,,,
4020000: global: MinorTrace: addr=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,- num_unissued_stores=0
4020000: global: MinorTrace: insts=,,,,,,,
4020000: global: MinorTrace: busy=(9,1/0/402/96),(28,1/0/403/93),(29,1/0/404/94),(30,1/0/405/95),(58,1/0/411/91),(59,1/0/417/92)
4020000: global: MinorTrace: insts=(0/4.2/87/90.90,0/4.2/85/88.88) inputIndex=0 streamSeqNum=4 stalled=1,E,E,E,E,E,E,1,E,E,E,E,E,E,E,E,E drainState=NotDraining isInbetweenInsts=1
4020000: global: MinorTrace: insts=0/4.2/92/96.96
4020000: global: MinorTrace: insts=-,-,-,-
4020000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4020000: global: MinorTrace: insts=-,-,-
4020000: global: MinorTrace: insts=-,-,-,-
4020000: global: MinorTrace: insts=-,-,-,-,-,0/4.2/89/92.92,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4020000: global: MinorTrace: insts=-,-,-,-,-,-,0/4.2/88/91.91,-,-,-,-,-,-,-,-
4020000: global: MinorTrace: insts=-,-,0/4.2/92/95.95,0/4.2/91/94.94,0/4.2/90/93.93
4020000: global: MinorTrace: insts=-,-
4020000: global: MinorTrace: insts=-,-
4020000: global: MinorTrace: insts=-,-,-,-
4020000: global: MinorTrace: insts=-,-,-,-,-,-
4020000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4020000: global: MinorTrace: insts=-
4020000: global: MinorTrace: insts=-,-
4020000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-
4020000: global: MinorTrace: insts=-
4020000: global: MinorTrace: insts=0/4.2/88/91.91,0/4.2/89/92.92,0/4.2/90/93.93,0/4.2/91/94.94,0/4.2/92/95.95,0/4.2/92/96.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4020000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4020000: global: MinorTrace: branch=-,-
4020000: global: MinorTrace: activity=5 stages=1,1,1,E,1
4030000: board.processor.cores.core.execute.lsq.storeBuffer: StoreBuffer step numUnissuedAccesses: 0
4030000: board.processor.cores.core.execute: No interrupt controller
4030000: board.processor.cores.core.execute: [tid:0] thread_interrupted?=0 isInbetweenInsts?=1
4030000: board.processor.cores.core.execute.lsq: No matching memory response for inst: 0/4.2/88/91.91 pc: 0x101ea (fdiv_d)
4030000: board.processor.cores.core.fetch2: Scheduled Thread: -1
4030000: global: MinorTrace: state=FetchRunning icacheState=IcacheRunning in_tlb_mem=0/1 streamSeqNum=4 lines=-
4030000: global: MinorTrace: lines=
4030000: global: MinorTrace: lines=0/4.2/93
4030000: global: MinorTrace: lines=-,-
4030000: global: MinorTrace: prediction=-,-
4030000: global: MinorTrace: inputIndex=0 havePC=1 predictionSeqNum=2 insts=-
4030000: global: MinorTrace: lines=R,,
4030000: global: MinorTrace: insts=-,-
4030000: global: MinorTrace: insts=-
4030000: global: MinorTrace: insts=,,,
4030000: global: MinorTrace: insts=-,-
4030000: global: MinorTrace: state=MemoryRunning in_tlb_mem=0/0 stores_in_transfers=0 lastMemBarrier=0
4030000: global: MinorTrace: addr=,,,
4030000: global: MinorTrace: addr=,,,,,,,
4030000: global: MinorTrace: addr=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,- num_unissued_stores=0
4030000: global: MinorTrace: insts=,,,,,,,
4030000: global: MinorTrace: busy=(9,1/0/402/96),(28,1/0/403/93),(29,1/0/404/94),(30,1/0/405/95),(58,1/0/411/91),(59,1/0/417/92)
4030000: global: MinorTrace: insts=(0/4.2/87/90.90,0/4.2/85/88.88) inputIndex=0 streamSeqNum=4 stalled=1,E,E,E,E,E,E,1,E,E,E,E,E,E,E,E,E drainState=NotDraining isInbetweenInsts=1
4030000: global: MinorTrace: insts=0/4.2/92/96.96
4030000: global: MinorTrace: insts=-,-,-,-
4030000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4030000: global: MinorTrace: insts=-,-,-
4030000: global: MinorTrace: insts=-,-,-,-
4030000: global: MinorTrace: insts=-,-,-,-,-,-,0/4.2/89/92.92,-,-,-,-,-,-,-,-,-,-,-,-,-
4030000: global: MinorTrace: insts=-,-,-,-,-,-,-,0/4.2/88/91.91,-,-,-,-,-,-,-
4030000: global: MinorTrace: insts=-,-,0/4.2/92/95.95,0/4.2/91/94.94,0/4.2/90/93.93
4030000: global: MinorTrace: insts=-,-
4030000: global: MinorTrace: insts=-,-
4030000: global: MinorTrace: insts=-,-,-,-
4030000: global: MinorTrace: insts=-,-,-,-,-,-
4030000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4030000: global: MinorTrace: insts=-
4030000: global: MinorTrace: insts=-,-
4030000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-
4030000: global: MinorTrace: insts=-
4030000: global: MinorTrace: insts=0/4.2/88/91.91,0/4.2/89/92.92,0/4.2/90/93.93,0/4.2/91/94.94,0/4.2/92/95.95,0/4.2/92/96.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4030000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4030000: global: MinorTrace: branch=-,-
4030000: global: MinorTrace: activity=4 stages=1,1,1,E,1
4040000: board.processor.cores.core.execute.lsq.storeBuffer: StoreBuffer step numUnissuedAccesses: 0
4040000: board.processor.cores.core.execute: No interrupt controller
4040000: board.processor.cores.core.execute: [tid:0] thread_interrupted?=0 isInbetweenInsts?=1
4040000: board.processor.cores.core.execute.lsq: No matching memory response for inst: 0/4.2/88/91.91 pc: 0x101ea (fdiv_d)
4040000: board.processor.cores.core.fetch2: Scheduled Thread: -1
4040000: global: MinorTrace: state=FetchRunning icacheState=IcacheRunning in_tlb_mem=0/1 streamSeqNum=4 lines=-
4040000: global: MinorTrace: lines=
4040000: global: MinorTrace: lines=0/4.2/93
4040000: global: MinorTrace: lines=-,-
4040000: global: MinorTrace: prediction=-,-
4040000: global: MinorTrace: inputIndex=0 havePC=1 predictionSeqNum=2 insts=-
4040000: global: MinorTrace: lines=R,,
4040000: global: MinorTrace: insts=-,-
4040000: global: MinorTrace: insts=-
4040000: global: MinorTrace: insts=,,,
4040000: global: MinorTrace: insts=-,-
4040000: global: MinorTrace: state=MemoryRunning in_tlb_mem=0/0 stores_in_transfers=0 lastMemBarrier=0
4040000: global: MinorTrace: addr=,,,
4040000: global: MinorTrace: addr=,,,,,,,
4040000: global: MinorTrace: addr=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,- num_unissued_stores=0
4040000: global: MinorTrace: insts=,,,,,,,
4040000: global: MinorTrace: busy=(9,1/0/402/96),(28,1/0/403/93),(29,1/0/404/94),(30,1/0/405/95),(58,1/0/411/91),(59,1/0/417/92)
4040000: global: MinorTrace: insts=(0/4.2/87/90.90,0/4.2/85/88.88) inputIndex=0 streamSeqNum=4 stalled=1,E,E,E,E,E,E,1,E,E,E,E,E,E,E,E,E drainState=NotDraining isInbetweenInsts=1
4040000: global: MinorTrace: insts=0/4.2/92/96.96
4040000: global: MinorTrace: insts=-,-,-,-
4040000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4040000: global: MinorTrace: insts=-,-,-
4040000: global: MinorTrace: insts=-,-,-,-
4040000: global: MinorTrace: insts=-,-,-,-,-,-,-,0/4.2/89/92.92,-,-,-,-,-,-,-,-,-,-,-,-
4040000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,0/4.2/88/91.91,-,-,-,-,-,-
4040000: global: MinorTrace: insts=-,-,0/4.2/92/95.95,0/4.2/91/94.94,0/4.2/90/93.93
4040000: global: MinorTrace: insts=-,-
4040000: global: MinorTrace: insts=-,-
4040000: global: MinorTrace: insts=-,-,-,-
4040000: global: MinorTrace: insts=-,-,-,-,-,-
4040000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4040000: global: MinorTrace: insts=-
4040000: global: MinorTrace: insts=-,-
4040000: global: MinorTrace: insts=-,-,-,-,-,-,-,-,-,-
4040000: global: MinorTrace: insts=-
4040000: global: MinorTrace: insts=0/4.2/88/91.91,0/4.2/89/92.92,0/4.2/90/93.93,0/4.2/91/94.94,0/4.2/92/95.95,0/4.2/92/96.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040000: global: MinorTrace: insts=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040000: global: MinorTrace: branch=-,-
4040000: global: MinorTrace: activity=4 stages=1,1,1,E,1
4050000: board.processor.cores.core.execute.lsq.storeBuffer: StoreBuffer step numUnissuedAccesses: 0
4050000: board.processor.cores.core.execute: No interrupt controller
4050000: board.processor.cores.core.execute: [tid:0] thread_interrupted?=0 isInbetweenInsts?=1
4050000: board.processor.cores.core.execute.lsq: No matching memory response for inst: 0/4.2/88/91.91 pc: 0x101ea (fdiv_d)
4050000: board.processor.cores.core.fetch2: Scheduled Thread: -1
4050000: global: MinorTrace: state=FetchRunning icacheState=IcacheRunning in_tlb_mem=0/1 streamSeqNum=4 lines=-
4050000: global: MinorTrace: lines=
4050000: global: MinorTrace: lines=0/4.2/93
4050000: global: MinorTrace: lines=-,-
4050000: global: MinorTrace: prediction=-,-
4050000: global: MinorTrace: inputIndex=0 havePC=1 predictionSeqNum=2 insts=-
4050000: global: MinorTrace: lines=R,,
4050000: global: MinorTrace: insts=-,-
4050000: global: MinorTrace: insts=-
4050000: global: MinorTrace: insts=,,,
4050000: global: MinorTrace: insts=-,-
4050000: global: MinorTrace: state=MemoryRunning in_tlb_mem=0/0 stores_in_transfers=0 lastMemBarrier=0
